IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.249.41,2095,2095,false,SIN,Asia Pacific,Singapore,51,3.24
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,342,3.24
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,64,3.24
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,5,3.23
47.245.113.75,2086,2086,false,SIN,Asia Pacific,Singapore,5,3.23
8.219.213.112,2082,2082,false,SIN,Asia Pacific,Singapore,24,3.23
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,3.23
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,121,3.22
8.218.85.128,443,443,true,HKG,Asia Pacific,Hong Kong,99,3.22
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,3.21
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,38,3.21
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,331,3.21
8.219.213.112,8880,8880,false,SIN,Asia Pacific,Singapore,19,3.21
47.237.27.69,2095,2095,false,SIN,Asia Pacific,Singapore,20,3.21
8.219.183.31,8080,8080,false,SIN,Asia Pacific,Singapore,11,3.21
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,513,3.21
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,3.21
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,3.20
47.237.19.161,2096,2096,true,SIN,Asia Pacific,Singapore,50,3.20
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,105,3.20
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,3.20
8.219.237.250,2095,2095,false,SIN,Asia Pacific,Singapore,36,3.20
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,194,3.20
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,374,3.19
47.237.19.161,8443,8443,true,SIN,Asia Pacific,Singapore,116,3.19
8.218.158.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,3.19
8.222.162.45,2087,2087,true,SIN,Asia Pacific,Singapore,197,3.19
8.219.58.64,2053,2053,true,SIN,Asia Pacific,Singapore,64,3.19
8.219.193.202,80,80,false,SIN,Asia Pacific,Singapore,15,3.19
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,3.18
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,864,3.18
8.218.119.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,297,3.18
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,587,3.17
47.236.206.153,2082,2082,false,SIN,Asia Pacific,Singapore,19,3.17
8.219.228.30,8080,8080,false,SIN,Asia Pacific,Singapore,16,3.17
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,439,3.17
8.219.201.174,80,80,false,SIN,Asia Pacific,Singapore,52,3.16
8.218.149.193,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,3.16
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,63,3.16
47.237.28.121,2086,2086,false,SIN,Asia Pacific,Singapore,11,3.16
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,117,3.15
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.15
8.219.6.157,80,80,false,SIN,Asia Pacific,Singapore,42,3.15
47.237.27.71,2087,2087,true,SIN,Asia Pacific,Singapore,87,3.15
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,232,3.14
8.222.229.102,2086,2086,false,SIN,Asia Pacific,Singapore,6,3.14
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,153,3.14
47.236.74.20,2053,2053,true,SIN,Asia Pacific,Singapore,129,3.14
47.245.102.156,8443,8443,true,SIN,Asia Pacific,Singapore,24,3.13
8.218.105.223,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,3.13
47.237.9.179,8080,8080,false,SIN,Asia Pacific,Singapore,38,3.13
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,512,3.13
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,19,3.13
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,3.13
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,413,3.13
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,3.13
8.217.251.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,3.12
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,16,3.12
47.236.83.196,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.11
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,129,3.11
47.237.22.45,80,80,false,SIN,Asia Pacific,Singapore,47,3.10
8.222.219.252,2053,2053,true,SIN,Asia Pacific,Singapore,60,3.10
47.237.70.15,2096,2096,true,SIN,Asia Pacific,Singapore,84,3.10
8.217.250.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,549,3.09
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,94,3.09
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,83,3.09
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,3.09
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,3.09
47.237.70.15,2087,2087,true,SIN,Asia Pacific,Singapore,51,3.08
47.245.87.167,8443,8443,true,SIN,Asia Pacific,Singapore,13,3.07
47.245.86.18,8880,8880,false,SIN,Asia Pacific,Singapore,34,3.07
8.219.253.18,80,80,false,SIN,Asia Pacific,Singapore,54,3.07
8.218.110.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.07
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,144,3.07
47.245.82.208,2052,2052,false,SIN,Asia Pacific,Singapore,13,3.07
8.219.102.252,2087,2087,true,SIN,Asia Pacific,Singapore,82,3.07
47.237.27.69,2096,2096,true,SIN,Asia Pacific,Singapore,80,3.06
8.222.141.240,2083,2083,true,SIN,Asia Pacific,Singapore,67,3.06
47.243.161.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,3.06
8.219.175.127,2083,2083,true,SIN,Asia Pacific,Singapore,81,3.06
47.236.87.206,2082,2082,false,SIN,Asia Pacific,Singapore,24,3.06
47.245.84.155,2087,2087,true,SIN,Asia Pacific,Singapore,76,3.06
47.236.11.68,8080,8080,false,SIN,Asia Pacific,Singapore,30,3.05
47.236.74.20,2095,2095,false,SIN,Asia Pacific,Singapore,13,3.05
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,636,3.04
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,49,3.04
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,12,3.04
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,3.04
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,562,3.04
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,299,3.03
47.236.132.125,8080,8080,false,SIN,Asia Pacific,Singapore,10,3.03
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,358,3.03
47.237.73.52,2053,2053,true,NRT,Asia Pacific,Tokyo,172,3.03
8.217.248.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,3.03
8.219.51.49,2052,2052,false,SIN,Asia Pacific,Singapore,25,3.03
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,32,3.03
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,36,3.02
47.245.113.12,8880,8880,false,SIN,Asia Pacific,Singapore,4,3.02
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,604,3.02
47.237.5.164,8880,8880,false,SIN,Asia Pacific,Singapore,12,3.02
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,218,3.01
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,3.01
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,3.01
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,111,3.00
47.245.80.39,80,80,false,SIN,Asia Pacific,Singapore,4,3.00
8.219.179.34,2086,2086,false,SIN,Asia Pacific,Singapore,23,2.99
47.237.27.71,2083,2083,true,SIN,Asia Pacific,Singapore,71,2.99
47.245.94.144,2083,2083,true,SIN,Asia Pacific,Singapore,53,2.99
8.219.183.31,8443,8443,true,SIN,Asia Pacific,Singapore,136,2.98
8.217.239.116,2096,2096,true,HKG,Asia Pacific,Hong Kong,705,2.98
47.237.70.15,2096,2096,true,SIN,Asia Pacific,Singapore,77,2.97
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,66,2.96
47.237.3.57,80,80,false,SIN,Asia Pacific,Singapore,22,2.95
8.219.147.58,2052,2052,false,SIN,Asia Pacific,Singapore,11,2.95
47.245.80.142,2083,2083,true,SIN,Asia Pacific,Singapore,37,2.95
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,97,2.94
47.245.89.102,2053,2053,true,SIN,Asia Pacific,Singapore,119,2.93
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,2.92
8.217.251.62,443,443,true,HKG,Asia Pacific,Hong Kong,56,2.92
47.236.123.218,8080,8080,false,SIN,Asia Pacific,Singapore,9,2.92
8.219.175.127,2053,2053,true,SIN,Asia Pacific,Singapore,83,2.91
8.219.193.22,443,443,true,SIN,Asia Pacific,Singapore,112,2.91
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,4,2.91
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,2.91
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,108,2.90
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,625,2.90
8.219.220.88,2052,2052,false,SIN,Asia Pacific,Singapore,15,2.90
8.222.211.124,8443,8443,true,SIN,Asia Pacific,Singapore,75,2.90
47.236.11.68,2083,2083,true,SIN,Asia Pacific,Singapore,146,2.90
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,2.89
8.210.117.18,2095,2095,false,HKG,Asia Pacific,Hong Kong,512,2.89
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,451,2.89
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,116,2.88
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,2.88
47.237.28.121,8880,8880,false,SIN,Asia Pacific,Singapore,22,2.88
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,557,2.87
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,38,2.87
8.219.0.162,8880,8880,false,SIN,Asia Pacific,Singapore,14,2.87
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,7,2.87
47.245.84.155,2096,2096,true,SIN,Asia Pacific,Singapore,33,2.87
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,38,2.87
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,707,2.87
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,2.86
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,2.85
47.236.114.23,8443,8443,true,SIN,Asia Pacific,Singapore,92,2.85
8.219.197.111,8080,8080,false,SIN,Asia Pacific,Singapore,60,2.85
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,2.85
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,2.85
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,765,2.84
8.222.221.90,2083,2083,true,SIN,Asia Pacific,Singapore,59,2.84
8.222.198.105,2087,2087,true,SIN,Asia Pacific,Singapore,76,2.84
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,281,2.83
8.219.170.232,80,80,false,SIN,Asia Pacific,Singapore,10,2.83
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,511,2.83
47.237.80.66,2083,2083,true,SIN,Asia Pacific,Singapore,95,2.82
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,181,2.82
8.222.197.251,443,443,true,SIN,Asia Pacific,Singapore,76,2.82
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,729,2.82
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.82
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,2.81
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,29,2.81
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,3,2.81
47.245.94.144,2095,2095,false,SIN,Asia Pacific,Singapore,4,2.81
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,2.81
8.219.51.49,2087,2087,true,SIN,Asia Pacific,Singapore,85,2.81
47.236.88.85,2096,2096,true,SIN,Asia Pacific,Singapore,108,2.81
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,82,2.80
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,64,2.80
8.219.240.141,8880,8880,false,SIN,Asia Pacific,Singapore,35,2.80
47.237.28.121,2087,2087,true,SIN,Asia Pacific,Singapore,76,2.80
47.245.89.102,2086,2086,false,SIN,Asia Pacific,Singapore,3,2.79
47.245.87.167,2096,2096,true,SIN,Asia Pacific,Singapore,75,2.78
8.219.1.92,2082,2082,false,SIN,Asia Pacific,Singapore,10,2.77
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,2.77
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,2.77
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,86,2.77
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,207,2.77
8.219.5.10,2082,2082,false,SIN,Asia Pacific,Singapore,9,2.76
47.237.28.121,2096,2096,true,SIN,Asia Pacific,Singapore,88,2.76
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,2.75
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,426,2.75
8.219.253.185,2082,2082,false,SIN,Asia Pacific,Singapore,24,2.75
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,2.75
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,25,2.75
8.218.149.193,2086,2086,false,HKG,Asia Pacific,Hong Kong,506,2.74
8.219.188.162,2052,2052,false,SIN,Asia Pacific,Singapore,18,2.74
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,187,2.74
8.222.208.83,2087,2087,true,SIN,Asia Pacific,Singapore,152,2.73
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,2.73
47.236.244.37,8080,8080,false,SIN,Asia Pacific,Singapore,66,2.73
8.219.250.239,2083,2083,true,SIN,Asia Pacific,Singapore,196,2.73
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,718,2.73
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,21,2.73
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,16,2.73
47.237.3.57,2052,2052,false,SIN,Asia Pacific,Singapore,31,2.73
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,89,2.73
8.218.119.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.72
47.237.27.71,8443,8443,true,SIN,Asia Pacific,Singapore,63,2.72
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,2.72
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,80,2.71
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,626,2.71
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,469,2.71
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,26,2.70
8.218.119.115,80,80,false,HKG,Asia Pacific,Hong Kong,42,2.70
8.219.198.34,8880,8880,false,SIN,Asia Pacific,Singapore,44,2.70
47.237.8.82,2053,2053,true,SIN,Asia Pacific,Singapore,53,2.70
47.236.15.73,2053,2053,true,SIN,Asia Pacific,Singapore,111,2.69
47.236.249.41,2052,2052,false,SIN,Asia Pacific,Singapore,21,2.69
8.217.91.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,2.69
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,2.69
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,531,2.69
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,2.68
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,283,2.68
8.219.233.6,8080,8080,false,SIN,Asia Pacific,Singapore,41,2.68
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,125,2.68
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.68
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,788,2.68
8.218.105.223,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,2.67
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,728,2.66
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,2.66
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,2.65
8.217.85.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,746,2.65
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,42,2.65
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,647,2.64
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,434,2.64
8.222.252.150,2082,2082,false,SIN,Asia Pacific,Singapore,48,2.64
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,35,2.64
8.219.191.40,80,80,false,SIN,Asia Pacific,Singapore,69,2.63
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,2.63
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,25,2.62
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,2.62
8.222.211.16,2053,2053,true,SIN,Asia Pacific,Singapore,37,2.62
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,448,2.62
8.222.211.16,2087,2087,true,SIN,Asia Pacific,Singapore,113,2.62
8.219.240.160,8080,8080,false,SIN,Asia Pacific,Singapore,45,2.62
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,2.60
47.237.73.230,2087,2087,true,SIN,Asia Pacific,Singapore,77,2.59
8.219.43.243,8880,8880,false,SIN,Asia Pacific,Singapore,16,2.59
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,556,2.59
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,91,2.59
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,33,2.58
8.210.250.120,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,2.58
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,502,2.58
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,5,2.57
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,530,2.57
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,70,2.57
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,84,2.57
8.222.136.196,2096,2096,true,SIN,Asia Pacific,Singapore,102,2.56
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,174,2.56
47.245.113.117,8443,8443,true,SIN,Asia Pacific,Singapore,29,2.56
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,2.55
8.219.6.187,2082,2082,false,SIN,Asia Pacific,Singapore,7,2.55
47.237.5.164,2083,2083,true,SIN,Asia Pacific,Singapore,117,2.55
47.245.80.142,2095,2095,false,SIN,Asia Pacific,Singapore,5,2.55
8.219.51.49,8080,8080,false,SIN,Asia Pacific,Singapore,17,2.55
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,172,2.54
47.236.119.253,80,80,false,SIN,Asia Pacific,Singapore,16,2.53
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,2.53
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,2.52
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,477,2.52
8.219.204.120,8880,8880,false,SIN,Asia Pacific,Singapore,15,2.52
8.219.228.157,8080,8080,false,SIN,Asia Pacific,Singapore,11,2.52
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,479,2.52
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,517,2.51
8.219.196.117,8080,8080,false,SIN,Asia Pacific,Singapore,5,2.51
47.243.161.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,326,2.51
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,726,2.51
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,89,2.50
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,2.49
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,14,2.49
8.219.6.157,2096,2096,true,SIN,Asia Pacific,Singapore,118,2.49
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,14,2.48
8.218.149.193,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,2.46
8.219.250.70,8880,8880,false,SIN,Asia Pacific,Singapore,25,2.46
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,150,2.46
47.243.70.197,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,2.46
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,2.46
47.245.80.142,2083,2083,true,SIN,Asia Pacific,Singapore,20,2.46
8.219.0.162,8880,8880,false,SIN,Asia Pacific,Singapore,8,2.45
8.210.146.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,2.45
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,2.45
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,2.45
47.237.19.161,2083,2083,true,SIN,Asia Pacific,Singapore,78,2.44
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,109,2.44
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,124,2.44
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,133,2.44
8.222.212.219,2053,2053,true,SIN,Asia Pacific,Singapore,58,2.44
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,778,2.44
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,9,2.41
8.219.185.191,80,80,false,SIN,Asia Pacific,Singapore,44,2.41
8.219.251.81,2052,2052,false,SIN,Asia Pacific,Singapore,26,2.41
8.219.65.191,2053,2053,true,SIN,Asia Pacific,Singapore,136,2.41
47.243.161.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,85,2.41
8.219.196.117,80,80,false,SIN,Asia Pacific,Singapore,18,2.40
8.210.146.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,2.40
8.218.119.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,2.40
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,2.39
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,2.39
47.245.80.142,8080,8080,false,SIN,Asia Pacific,Singapore,3,2.39
47.237.27.69,80,80,false,SIN,Asia Pacific,Singapore,28,2.38
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,25,2.38
8.217.49.34,2083,2083,true,HKG,Asia Pacific,Hong Kong,332,2.38
8.218.211.17,2087,2087,true,HKG,Asia Pacific,Hong Kong,789,2.38
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,35,2.38
47.245.80.39,8080,8080,false,SIN,Asia Pacific,Singapore,3,2.37
8.222.240.47,8443,8443,true,SIN,Asia Pacific,Singapore,68,2.37
8.219.217.81,2052,2052,false,SIN,Asia Pacific,Singapore,15,2.37
8.218.119.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,2.37
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,485,2.36
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,2.36
47.245.80.39,2096,2096,true,SIN,Asia Pacific,Singapore,68,2.36
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,2.36
47.245.94.144,2087,2087,true,SIN,Asia Pacific,Singapore,42,2.36
47.237.80.66,2095,2095,false,SIN,Asia Pacific,Singapore,51,2.36
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,2.35
8.218.158.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,2.35
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,2.34
47.236.244.37,8880,8880,false,SIN,Asia Pacific,Singapore,22,2.34
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,2.34
47.245.82.78,2053,2053,true,SIN,Asia Pacific,Singapore,21,2.34
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,2.34
8.219.236.8,2082,2082,false,SIN,Asia Pacific,Singapore,26,2.34
8.210.117.18,2082,2082,false,HKG,Asia Pacific,Hong Kong,487,2.34
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,2.34
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,2.34
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,2.34
8.219.159.232,8080,8080,false,SIN,Asia Pacific,Singapore,10,2.34
47.236.83.196,80,80,false,SIN,Asia Pacific,Singapore,7,2.33
8.219.140.229,2096,2096,true,SIN,Asia Pacific,Singapore,150,2.33
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,56,2.32
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,2.31
47.236.83.196,2083,2083,true,SIN,Asia Pacific,Singapore,135,2.31
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,2.30
8.219.255.171,2096,2096,true,SIN,Asia Pacific,Singapore,122,2.30
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,127,2.29
8.219.77.111,2096,2096,true,NRT,Asia Pacific,Tokyo,239,2.29
8.222.193.208,80,80,false,SIN,Asia Pacific,Singapore,30,2.29
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,2.28
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,129,2.28
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,1016,2.28
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,2.28
8.219.195.47,8880,8880,false,SIN,Asia Pacific,Singapore,10,2.27
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,379,2.27
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,2.27
47.236.11.68,2096,2096,true,SIN,Asia Pacific,Singapore,114,2.26
8.219.213.133,2096,2096,true,SIN,Asia Pacific,Singapore,64,2.26
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,2.26
47.236.97.58,2083,2083,true,SIN,Asia Pacific,Singapore,116,2.26
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,2.26
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,2.26
8.212.41.98,8080,8080,false,SJC,North America,San Jose,37,2.25
